rest,user_id,review_id,sent_id,text,Target,Target_key,Polar_expression,Polarity,Polar_ans,date,stars
1,iL8ZBNb3qpJ2hbRGam62UQ,g51G19EJWRp9R0yHtF5kaQ,g51G19EJWRp9R0yHtF5kaQ:12,Jambalaya and gumbo was also amazing!,['gumbo'],['gumbo'],['amazing!'],Positive,True,2016-08-28 01:35:31,5.0
1,iL8ZBNb3qpJ2hbRGam62UQ,g51G19EJWRp9R0yHtF5kaQ,g51G19EJWRp9R0yHtF5kaQ:13,My cravings were extremely satisfied!!,['My cravings'],['cravings'],['extremely satisfied!!'],Positive,True,2016-08-28 01:35:31,5.0
1,qHS8IGR21y1m1YhTI0a6xA,rCcP8pZt-9Ta6yjmiefVaw,rCcP8pZt-9Ta6yjmiefVaw:0,The line may be long but it's so worth it!,['The line'],['line'],['may be long'],Negative,True,2017-05-04 17:44:41,4.0
1,qHS8IGR21y1m1YhTI0a6xA,rCcP8pZt-9Ta6yjmiefVaw,rCcP8pZt-9Ta6yjmiefVaw:1,Charbroiled oysters!!!,[],[],['Charbroiled oysters!!!'],Negative,False,2017-05-04 17:44:41,4.0
1,YKEVLsUkc6Jgdj28QUhMXA,QKOzEmgGix2L5dwEsrtlwA,QKOzEmgGix2L5dwEsrtlwA:1,They told us they would be open soon.,['they'],[],['would be open soon.'],Negative,True,2014-02-04 03:45:25,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:0,This place has the best charbroiled oysters!!!,['This place'],['place'],['best charbroiled oysters!!!'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:1,Service was great and the food was good.,['the food'],['food'],['good.'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:1,Service was great and the food was good.,['Service'],['service'],['great'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:2,It was our first time in NOLA and this place was highly recommended by friends and it did not disappoint.,['this place'],['place'],['highly recommended'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:4,Oysters were so fresh it came out bubbling.,['Oysters'],['oyster'],['fresh'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:6,We also ordered the crab cakes and it was a very generous portion.,['crab cakes'],"['crab', 'cakes']",['ordered'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:7,Lots of crabmeat and gumbo was very tasty as well.,"['Lots', 'crabmeat']","['lots', 'crabmeat']",['very tasty'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:7,Lots of crabmeat and gumbo was very tasty as well.,['gumbo'],['gumbo'],['very tasty'],Positive,True,2019-02-18 03:01:57,5.0
1,NlHKvKbaLBc7aUPvbHEqMg,LBa41BPkIuXHrn0E9Dom5w,LBa41BPkIuXHrn0E9Dom5w:8,I highly recommend this place if you're in the French Quarters!,['this place'],['place'],['recommend'],Positive,True,2019-02-18 03:01:57,5.0
1,ZsFF2j_Bkruztr801LWarw,xtB0MavN9bDX2Invm_DYZg,xtB0MavN9bDX2Invm_DYZg:0,Long lines are an annoyance but this is worth the wait.,['the wait.'],['wait'],['worth'],Positive,True,2010-07-12 02:16:38,4.0
1,ZsFF2j_Bkruztr801LWarw,xtB0MavN9bDX2Invm_DYZg,xtB0MavN9bDX2Invm_DYZg:0,Long lines are an annoyance but this is worth the wait.,['Long lines'],"['long', 'line']",['an annoyance'],Negative,True,2010-07-12 02:16:38,4.0
1,ZsFF2j_Bkruztr801LWarw,xtB0MavN9bDX2Invm_DYZg,xtB0MavN9bDX2Invm_DYZg:1,The chargrilled oysters lived up to the hype.,['oysters'],['oyster'],['up to the hype.'],Positive,True,2010-07-12 02:16:38,4.0
1,ZsFF2j_Bkruztr801LWarw,xtB0MavN9bDX2Invm_DYZg,xtB0MavN9bDX2Invm_DYZg:2,The fried peace maker po-boy was totally delicious.,"['fried', 'maker po-boy']","['fried', 'maker', 'poboy']",['totally delicious.'],Positive,True,2010-07-12 02:16:38,4.0
1,sa4otFIwu8d-dKy2u01ytg,J7k6EVohW-BSevMeW7CnbA,J7k6EVohW-BSevMeW7CnbA:0,The Chargrilled Oysters were fantastic.,['The Chargrilled Oysters'],"['chargrilled', 'oyster']",['fantastic.'],Positive,True,2017-10-06 20:08:56,5.0
1,sa4otFIwu8d-dKy2u01ytg,J7k6EVohW-BSevMeW7CnbA,J7k6EVohW-BSevMeW7CnbA:3,Will go back.,[],[],['Will go back.'],Positive,False,2017-10-06 20:08:56,5.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:0,Wow-wee.....really a great spot for oysters.,['spot'],['spot'],['great'],Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:1,Holy cow they were goooood!,['they'],[],['goooood!'],Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:2,"Everyone is right, there is a line but it does move quick.",['line'],['line'],['there is'],Negative,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:4,Place is pretty small but the staff was prompt and attentive!,['the staff'],['staff'],['prompt'],Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:4,Place is pretty small but the staff was prompt and attentive!,['the staff'],['staff'],['attentive!'],Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:4,Place is pretty small but the staff was prompt and attentive!,['Place'],['place'],['pretty small'],Negative,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:7,The chargrilled oysters were definitely the bomb.,['The chargrilled oysters'],"['chargrilled', 'oyster']",['definitely the bomb.'],Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:10,It was loads of fun.,['It'],[],['loads of fun.'],Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:12,Everything was okay but doesn't measure up to the oysters.,['Everything'],['everything'],['okay'],Negative,False,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:12,Everything was okay but doesn't measure up to the oysters.,['Everything'],['everything'],['up to the oysters.'],Negative,False,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:13,"We'd go back for the apps, oysters and beer, but the rest of the food was just ok.",['oysters'],['oyster'],"[""We'd go back""]",Positive,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:13,"We'd go back for the apps, oysters and beer, but the rest of the food was just ok.",['the rest of the food'],"['rest', 'food']",['just ok.'],Negative,True,2018-08-11 19:46:22,4.0
1,6MbTr5OJNKz1wv-8ocuWOg,TI9aNWedbYnbqiwyss64Xg,TI9aNWedbYnbqiwyss64Xg:15,Well worth the wait but you must get the chargrilled oysters.,['the wait'],['wait'],['Well worth'],Positive,True,2018-08-11 19:46:22,4.0
1,TpbLY_Cyn_gCXljSQHpSSA,H0oltKgqgQP-GpqZY7RGWA,H0oltKgqgQP-GpqZY7RGWA:0,The Po' Boy is good and a reason to come.,"[""The Po' Boy""]","['po', 'boy']",['good'],Positive,True,2018-12-05 03:46:25,4.0
1,TpbLY_Cyn_gCXljSQHpSSA,H0oltKgqgQP-GpqZY7RGWA,H0oltKgqgQP-GpqZY7RGWA:0,The Po' Boy is good and a reason to come.,"[""The Po' Boy""]","['po', 'boy']",['reason to come.'],Positive,True,2018-12-05 03:46:25,4.0
1,TpbLY_Cyn_gCXljSQHpSSA,H0oltKgqgQP-GpqZY7RGWA,H0oltKgqgQP-GpqZY7RGWA:1,"The shrimp and oyster Po' Boy is my favorite, well-cooked, but not the most flavorful in NOLA.",['The shrimp'],['shrimp'],"['well-cooked,']",Negative,False,2018-12-05 03:46:25,4.0
1,TpbLY_Cyn_gCXljSQHpSSA,H0oltKgqgQP-GpqZY7RGWA,H0oltKgqgQP-GpqZY7RGWA:4,"The jambalaya, etouffé, and gumbo are all super bland for how creole food should be.",['food'],['food'],['should be.'],Negative,True,2018-12-05 03:46:25,4.0
1,TpbLY_Cyn_gCXljSQHpSSA,H0oltKgqgQP-GpqZY7RGWA,H0oltKgqgQP-GpqZY7RGWA:4,"The jambalaya, etouffé, and gumbo are all super bland for how creole food should be.","['The jambalaya, etouffé,']","['jambalaya', 'etouffé']",['all super bland'],Positive,False,2018-12-05 03:46:25,4.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:4,"So ginormous, you can actually just share this and you'd still be full to the gills.",[],[],['full to the gills.'],Positive,False,2017-08-24 22:36:41,5.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:7,Taste tested and confirmed as we ordered both.,[],[],['Taste tested'],Negative,False,2017-08-24 22:36:41,5.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:8,I know you're shocked!,[],[],['shocked!'],Positive,False,2017-08-24 22:36:41,5.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:10,It's actually quite simple.,"[""It's""]",[],['quite simple.'],Positive,True,2017-08-24 22:36:41,5.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:16,"It added to the friendly, casual Southern character you'd expect.",[],[],"['friendly,']",Positive,False,2017-08-24 22:36:41,5.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:17,Service was all around friendly and we totally lucked out too since we were there during the slow season and didn't need to wait for a table and it's unheard of for this place.,['Service'],['service'],['all around friendly'],Positive,True,2017-08-24 22:36:41,5.0
1,2XHr-Pdqqdp__sgK3pcKZQ,u_I4CHaeo5QxQcPTKa3yDQ,u_I4CHaeo5QxQcPTKa3yDQ:20,You won't be sorry!,[],[],['sorry!'],Positive,False,2017-08-24 22:36:41,5.0
1,cwvH-kvUqE4UhlVdyL_BbQ,zy9GBF-t3oKVPhDY3vLUjA,zy9GBF-t3oKVPhDY3vLUjA:0,"Good oysters, and other food options are good as well.",['other food options'],"['food', 'options']",['good'],Positive,True,2019-03-05 06:20:24,3.0
1,cwvH-kvUqE4UhlVdyL_BbQ,zy9GBF-t3oKVPhDY3vLUjA,zy9GBF-t3oKVPhDY3vLUjA:0,"Good oysters, and other food options are good as well.","['oysters,']",['oyster'],['Good'],Positive,True,2019-03-05 06:20:24,3.0
1,cwvH-kvUqE4UhlVdyL_BbQ,zy9GBF-t3oKVPhDY3vLUjA,zy9GBF-t3oKVPhDY3vLUjA:2,The service was quick and our waitress was nice.,['The service'],['service'],['quick'],Positive,True,2019-03-05 06:20:24,3.0
1,cwvH-kvUqE4UhlVdyL_BbQ,zy9GBF-t3oKVPhDY3vLUjA,zy9GBF-t3oKVPhDY3vLUjA:2,The service was quick and our waitress was nice.,['our waitress'],['waitress'],['nice.'],Positive,True,2019-03-05 06:20:24,3.0
1,cwvH-kvUqE4UhlVdyL_BbQ,zy9GBF-t3oKVPhDY3vLUjA,zy9GBF-t3oKVPhDY3vLUjA:3,"The wait can be long, the food is good, but nothing really stands out to me here.",['the food'],['food'],"['good,']",Negative,False,2019-03-05 06:20:24,3.0
1,gmVutWbOQ_AceyA0gjLPHA,e5Ot-T_fGtV1xjw8r1xZSw,e5Ot-T_fGtV1xjw8r1xZSw:1,The food is delicious!!,['The food'],['food'],['delicious!!'],Positive,True,2018-09-01 14:10:18,5.0
1,gmVutWbOQ_AceyA0gjLPHA,e5Ot-T_fGtV1xjw8r1xZSw,e5Ot-T_fGtV1xjw8r1xZSw:2,Oysters were second to none!,['Oysters'],['oyster'],['second to none!'],Positive,True,2018-09-01 14:10:18,5.0
1,gmVutWbOQ_AceyA0gjLPHA,e5Ot-T_fGtV1xjw8r1xZSw,e5Ot-T_fGtV1xjw8r1xZSw:3,Fried crab claws were da bomb!!,['Fried crab claws'],"['fried', 'crab', 'claws']",['da bomb!!'],Positive,True,2018-09-01 14:10:18,5.0
1,gmVutWbOQ_AceyA0gjLPHA,e5Ot-T_fGtV1xjw8r1xZSw,e5Ot-T_fGtV1xjw8r1xZSw:5,Definitely coming back here next time I'm in NOLA!!,['here'],[],['Definitely coming back'],Positive,True,2018-09-01 14:10:18,5.0
1,s3nnI4VLMNI1M7_zk0n6kA,xSgOd20GPy2UqeuvEdrkZA,xSgOd20GPy2UqeuvEdrkZA:1,Skip the crawfish tail appetizers(not fresh and no taste good) we had a few/several items from their menu...,[],[],['no'],Negative,False,2015-12-31 06:37:51,4.0
1,s3nnI4VLMNI1M7_zk0n6kA,xSgOd20GPy2UqeuvEdrkZA,xSgOd20GPy2UqeuvEdrkZA:1,Skip the crawfish tail appetizers(not fresh and no taste good) we had a few/several items from their menu...,[],[],['tail appetizers(not fresh'],Positive,False,2015-12-31 06:37:51,4.0
1,s3nnI4VLMNI1M7_zk0n6kA,xSgOd20GPy2UqeuvEdrkZA,xSgOd20GPy2UqeuvEdrkZA:2,My suggestion is to go with the grilled oysters!,['My suggestion'],['suggestion'],['to go'],Positive,True,2015-12-31 06:37:51,4.0
1,s3nnI4VLMNI1M7_zk0n6kA,xSgOd20GPy2UqeuvEdrkZA,xSgOd20GPy2UqeuvEdrkZA:3,Can't go wrong homes,['homes'],['homes'],"[""Can't go""]",Positive,True,2015-12-31 06:37:51,4.0
1,jwYgUMLDDXENTqRM7F3_jg,nneaZ8MPamoS0qJSJl2Evg,nneaZ8MPamoS0qJSJl2Evg:1,"Their fish po boy didn't disappoint either, but lord those chargrilled oysters are worth every penny and every buttery calorie",['oysters'],['oyster'],['worth'],Positive,True,2020-03-01 19:05:44,5.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:0,This is a very casual restaurant but has great food.,['food.'],['food'],['great'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:0,This is a very casual restaurant but has great food.,['restaurant'],['restaurant'],['very casual'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:1,The gumbo in the bread bowl is the way to go.,['The gumbo'],['gumbo'],['the way to go.'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:2,Also the fried oysters with their special sauce is amazing.,['sauce'],['sauce'],['amazing.'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:4,Our server was very nice and the bussers were all very accommodating given we had 12 people sitting at an 8 person table.,['Our server'],['server'],['very nice'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:4,Our server was very nice and the bussers were all very accommodating given we had 12 people sitting at an 8 person table.,['the bussers'],['bussers'],['very accommodating given'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:5,If you are looking for fresh seafood at a reasonable price and don't feel like getting all dressed up I suggest this place.,['price'],['price'],['reasonable'],Positive,True,2014-12-01 05:56:43,4.0
1,7qydZ1NJ_iSpUcrnUQ3_AQ,gcIkOp96QLFNUrj6iFJpJw,gcIkOp96QLFNUrj6iFJpJw:5,If you are looking for fresh seafood at a reasonable price and don't feel like getting all dressed up I suggest this place.,['seafood'],['seafood'],['fresh'],Positive,True,2014-12-01 05:56:43,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:0,What an experience this place was!,[],[],['was!'],Positive,False,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:0,What an experience this place was!,['place'],['place'],['experience'],Positive,True,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:2,The crab corn chowder was delicious with large chunks of crab and plenty of sweet corn kernels.,['The crab corn chowder'],"['crab', 'corn', 'chowder']",['delicious'],Positive,True,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:2,The crab corn chowder was delicious with large chunks of crab and plenty of sweet corn kernels.,['of crab'],['crab'],['large'],Positive,True,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:3,We only ordered the raw oysters and they came out perfectly shucked.,['oysters'],['oyster'],['ordered'],Negative,False,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:4,"The oysters were delicious, fresh, and had a clean flavor...",['The oysters'],['oyster'],['a clean flavor...'],Positive,True,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:4,"The oysters were delicious, fresh, and had a clean flavor...",['The oysters'],['oyster'],"['delicious, fresh,']",Positive,True,2012-02-28 22:32:10,4.0
1,OdV6cSrsJFBykRpVvuiLIg,Q6S_8ieX4E-mKbrVerszLA,Q6S_8ieX4E-mKbrVerszLA:5,but they were a tad bit too large.,[],[],['tad bit too large.'],Negative,False,2012-02-28 22:32:10,4.0
1,oYJNaxiyvRIKQkN22RY43w,edfxQussRfFlXtOV52MqMQ,edfxQussRfFlXtOV52MqMQ:1,"SERVICE
Staff is friendly and food comes out timely.",['food'],['food'],['comes out timely.'],Positive,True,2021-07-24 15:54:02,5.0
1,oYJNaxiyvRIKQkN22RY43w,edfxQussRfFlXtOV52MqMQ,edfxQussRfFlXtOV52MqMQ:1,"SERVICE
Staff is friendly and food comes out timely.",['Staff'],['staff'],['friendly'],Positive,True,2021-07-24 15:54:02,5.0
1,oYJNaxiyvRIKQkN22RY43w,edfxQussRfFlXtOV52MqMQ,edfxQussRfFlXtOV52MqMQ:3,"We loved the side options, as we wanted to get a little taste of everything on our last night in New Orleans.","['options,']",['options'],['loved'],Positive,True,2021-07-24 15:54:02,5.0
1,oYJNaxiyvRIKQkN22RY43w,edfxQussRfFlXtOV52MqMQ,edfxQussRfFlXtOV52MqMQ:4,Everything was tasty and the fresh oysters satisfied my craving.,['Everything'],['everything'],['tasty'],Positive,True,2021-07-24 15:54:02,5.0
1,oYJNaxiyvRIKQkN22RY43w,edfxQussRfFlXtOV52MqMQ,edfxQussRfFlXtOV52MqMQ:6,It was very good but a bit too sweet for me.,['It'],[],['very good'],Positive,True,2021-07-24 15:54:02,5.0
1,iixoVn2cWGauVStb2lr3zQ,D76A5nTBziuse3ktZU0jYA,D76A5nTBziuse3ktZU0jYA:1,"I felt Felix's oysters fro, across the street was better, but the etouffee was outstanding.",[],[],"['better,']",Negative,False,2015-11-11 17:55:47,4.0
1,iixoVn2cWGauVStb2lr3zQ,D76A5nTBziuse3ktZU0jYA,D76A5nTBziuse3ktZU0jYA:1,"I felt Felix's oysters fro, across the street was better, but the etouffee was outstanding.",['the etouffee'],['etouffee'],['outstanding.'],Positive,True,2015-11-11 17:55:47,4.0
1,iixoVn2cWGauVStb2lr3zQ,D76A5nTBziuse3ktZU0jYA,D76A5nTBziuse3ktZU0jYA:2,Noisier atmosphere than Felix's but that was neither a positive nor negative.,['atmosphere'],['atmosphere'],['a positive nor negative.'],Negative,True,2015-11-11 17:55:47,4.0
1,iixoVn2cWGauVStb2lr3zQ,D76A5nTBziuse3ktZU0jYA,D76A5nTBziuse3ktZU0jYA:3,Overall pretty good experience.,['experience.'],['experience'],['pretty good'],Positive,True,2015-11-11 17:55:47,4.0
1,r_D2-wVkywkyveBlD2ooSg,Nr49CkMkAJTUVRU9q3PmUw,Nr49CkMkAJTUVRU9q3PmUw:0,Those chargrilled oysters are to die for!!!,['Those chargrilled oysters'],"['chargrilled', 'oyster']",['to die for!!!'],Positive,True,2020-02-18 01:21:24,5.0
1,r_D2-wVkywkyveBlD2ooSg,Nr49CkMkAJTUVRU9q3PmUw,Nr49CkMkAJTUVRU9q3PmUw:2,"The food was great, and our server was so lively!",['The food'],['food'],"['great,']",Positive,True,2020-02-18 01:21:24,5.0
1,r_D2-wVkywkyveBlD2ooSg,Nr49CkMkAJTUVRU9q3PmUw,Nr49CkMkAJTUVRU9q3PmUw:3,Would highly recommend!!,[],[],['Would highly recommend!!'],Positive,False,2020-02-18 01:21:24,5.0
1,2aD1FXJPEcs22Tb5ZgOw_g,rIckSvpix36Txz6me2C1Bw,rIckSvpix36Txz6me2C1Bw:0,Did I mention I love New Orleans?,['Orleans?'],['orleans'],['love'],Positive,True,2016-07-11 22:30:46,5.0
1,2aD1FXJPEcs22Tb5ZgOw_g,rIckSvpix36Txz6me2C1Bw,rIckSvpix36Txz6me2C1Bw:1,A local told us this was the best place to get oysters and man were we not disappointed .,['place'],['place'],['the best'],Positive,True,2016-07-11 22:30:46,5.0
1,2aD1FXJPEcs22Tb5ZgOw_g,rIckSvpix36Txz6me2C1Bw,rIckSvpix36Txz6me2C1Bw:2,"We ordered half a dozen charged grilled oysters, 2 oyster shooters, the New Orleans medley and two drinks (one of them being a hurricane of course) we sat at the bar and the service was excellent keeping great conversation with the guests while a shucking the oyster right in front of you.",['the service'],['service'],['excellent'],Positive,True,2016-07-11 22:30:46,5.0
1,2aD1FXJPEcs22Tb5ZgOw_g,rIckSvpix36Txz6me2C1Bw,rIckSvpix36Txz6me2C1Bw:2,"We ordered half a dozen charged grilled oysters, 2 oyster shooters, the New Orleans medley and two drinks (one of them being a hurricane of course) we sat at the bar and the service was excellent keeping great conversation with the guests while a shucking the oyster right in front of you.",['the service'],['service'],"['great', 'with the guests']",Positive,True,2016-07-11 22:30:46,5.0
1,2aD1FXJPEcs22Tb5ZgOw_g,rIckSvpix36Txz6me2C1Bw,rIckSvpix36Txz6me2C1Bw:3,I highly recommend this place to anyone looking for a place to eat downtown .,['this place'],['place'],['recommend'],Positive,True,2016-07-11 22:30:46,5.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:0,"Really wanted to like this place, but it was super meh.",['it'],[],['super'],Positive,False,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:2,but the whole experience just wasn't worth the wait.,['the whole experience'],"['whole', 'experience']",['worth the wait.'],Negative,True,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:3,Prices aren't too bad (but I'm from Los Angeles so I'm used to hyped up prices)...,[],[],['too bad'],Negative,False,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:4,but overpriced for what the place provides.,[],[],"['for what the', 'provides.']",Negative,False,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:5,First star off for the terrible service from the woman behind the bar.,['service'],['service'],['terrible'],Positive,False,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:8,Two stars off for the TERRIBLY shucked oysters.,[],[],['stars'],Positive,False,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:10,"Oysters were large and meaty, but EVERY one of the two dozen raw oysters we ordered had shell shards.",['Oysters'],['oyster'],['large'],Positive,True,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:10,"Oysters were large and meaty, but EVERY one of the two dozen raw oysters we ordered had shell shards.",['Oysters'],['oyster'],"['meaty,']",Positive,True,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:11,The grilled oysters had shell shards also.,['The grilled oysters'],"['grilled', 'oyster']",['shell shards also.'],Negative,True,2017-05-29 04:12:24,2.0
1,PU2sJGUSJzMUFiZrmV519Q,qagu5kfTLzwXlqWYjfrS5Q,qagu5kfTLzwXlqWYjfrS5Q:12,Really ruined the experience.,['the experience.'],['experience'],['Really ruined'],Negative,True,2017-05-29 04:12:24,2.0
